country,iso2,iso3,group,source,series_id,date,real_gdp
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,308986
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,305570
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,301541
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,298775
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,295320
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,293440
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,289405
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,285164
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,281184
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,278385
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,273791
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,270006
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,265989
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,261414
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,257736
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,257800
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,253125
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,250187
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,246729
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,242250
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,240896
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,237967
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,234427
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2010-10-01,229740
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2010-07-01,227332
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2010-04-01,227350
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2010-01-01,223077
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2009-10-01,219376
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2009-07-01,213476
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2009-04-01,207665
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2009-01-01,202578
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,210000
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,215445
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,215800
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,214809
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,209794
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,204987
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,202501
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,199312
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,195272
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,192553
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,191070
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,189312
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,185400
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,182184
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,180723
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,179268
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,72607
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,71671
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,72271
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,71423
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,71288
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,72228
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,72522
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,72428
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,72110
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,72201
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,71675
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,71797
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,71582
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,70031
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,69143
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,69099
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,66392
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,69458
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,68916
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,67548
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,67227
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,58968
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,65502
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,66042
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,65577
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,65037
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,65042
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,64251
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,63234
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,63195
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,62646
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,61970
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,61183
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,60540
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,59894
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,59032
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,58927
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,58460
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,57781
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,57214
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,56655
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,55874
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,55422
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,54983
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,54273
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,53594
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,53345
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,52760
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,52465
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,51999
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,52239
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,51967
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,51392
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,51073
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,50746
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,50647
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,50230
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,49700
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,49282
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-10-01,48461
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-07-01,49043
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-04-01,49743
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-01-01,49469
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-10-01,48900
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-07-01,48321
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-04-01,48035
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-01-01,47446
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,47799
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,47804
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,47755
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,48425
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,48666
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,48416
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,47951
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,47283
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,46933
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,46586
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,45769
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,45961
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,45549
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,45557
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,45447
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,44325
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-10-01,44232
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-07-01,44189
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-04-01,44106
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-01-01,44088
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-10-01,42944
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-07-01,42432
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-04-01,41812
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-01-01,41625
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-10-01,41405
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-07-01,40707
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-04-01,39864
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-01-01,39486
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-10-01,39032
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-07-01,38616
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-04-01,38619
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-01-01,37355
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-10-01,37687
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-07-01,37510
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-04-01,37353
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-01-01,37571
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-10-01,36740
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-07-01,36384
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-04-01,35879
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-01-01,35497
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-10-01,35241
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-07-01,34372
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-04-01,34208
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-01-01,34249
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-10-01,34315
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-07-01,34891
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-04-01,34232
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-01-01,33389
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-10-01,33594
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-07-01,33431
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-04-01,33028
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-01-01,32584
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-10-01,32414
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-07-01,31989
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-04-01,32066
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-01-01,31503
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-10-01,31160
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-07-01,30734
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-04-01,30768
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-01-01,30495
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-10-01,29569
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-07-01,29031
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-04-01,28258
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-01-01,28037
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-10-01,27460
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-07-01,27103
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-04-01,27631
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-01-01,27387
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-10-01,27270
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-07-01,27280
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-04-01,26872
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-01-01,27136
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-10-01,28215
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-07-01,27751
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-04-01,27429
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-01-01,27540
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-10-01,27373
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-07-01,27107
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-04-01,27796
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-01-01,27720
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-10-01,27296
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-07-01,27491
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-04-01,26818
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-01-01,26882
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-10-01,26885
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-07-01,26830
New Zealand,NZ,NZL,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-04-01,26450
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-10-01,5860599
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,5824960
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,5808177
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,5728543
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,5680355
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,5589658
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,5516390
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,5442051
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,5395268
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,5315789
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,5177840
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,5152128
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,5102029
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,5027415
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,4953347
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,4848707
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,4773308
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,4656087
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,4587449
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,4492595
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,4433969
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,4340613
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,4074491
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,4691401
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,4868465
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,4902288
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,4856100
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,4724733
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,4609272
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,4612441
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,4570566
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,4453902
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,4358305
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,4350455
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,4282515
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,4177633
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,4100781
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,4039507
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,3991669
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,3911051
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,3843904
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,3757377
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,3718159
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,3650582
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,3591961
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,3539415
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,3502396
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,3456813
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,3363539
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,3336193
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,3287336
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,3265518
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,3186669
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,3117797
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,3063902
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,3031042
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,2951994
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,2894922
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,2888555
Philippines,PH,PHL,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,2861440
