country,iso2,iso3,group,component,source,series_id,source_adjustment,adjustment_method,date,real_value
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-07-01,32693350
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-10-01,33145150
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-01-01,33593275
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-04-01,32462775
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-07-01,32516925
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-10-01,32725325
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-01-01,33575600
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-04-01,33318300
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-07-01,33639300
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-10-01,33765625
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-01-01,33827250
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-04-01,33814100
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-07-01,34006800
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-10-01,34209500
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-01-01,34299200
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-04-01,34606975
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-07-01,34609125
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-10-01,34611450
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-01-01,34776050
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-04-01,35036400
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-07-01,34332350
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-10-01,34788000
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-01-01,35091875
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-04-01,35138500
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-07-01,35606550
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-10-01,33818550
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-01-01,34506225
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-04-01,33419625
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-07-01,33042575
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-10-01,33471425
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-01-01,33817925
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-04-01,34161475
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-07-01,33656800
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-10-01,33612625
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-01-01,33333000
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-04-01,33419050
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-07-01,33958950
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-10-01,33802025
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-01-01,34397200
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-04-01,34065200
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-07-01,33820900
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-10-01,34142700
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-01-01,33684850
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-04-01,34392800
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-07-01,34368125
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-10-01,34446800
Japan,JP,JPN,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.JP.NFI_R_SA_XDC,SA,Source seasonally adjusted,2025-01-01,34718075
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-01-01,155241.34717645028
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-04-01,157496.49434849527
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-07-01,159562.3940023669
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-10-01,162636.71183881265
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-01-01,163106.7973453616
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-04-01,167164.19315215704
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-07-01,169389.40270924143
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-10-01,172420.1585295656
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-01-01,173858.5793025211
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-04-01,178832.13282883004
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-07-01,181463.6207488065
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-10-01,184344.65592890847
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-01-01,185283.08017125487
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-04-01,193058.07569429665
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-07-01,197605.11428007812
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-10-01,199831.8618602458
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-01-01,199628.57619694722
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-04-01,208140.39721273593
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-07-01,211585.71684356764
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-10-01,216112.29282120962
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-01-01,213935.53106634208
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-04-01,170311.28932118285
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-07-01,208042.3305668462
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-10-01,209492.64158883656
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-01-01,210319.95554399182
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-04-01,190088.02605359897
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-07-01,199466.25437702928
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-10-01,217005.53532372447
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-01-01,221824.81067128695
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-04-01,225030.72068440533
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-07-01,229552.63332979137
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-10-01,232874.52839356853
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-01-01,235462.87426424303
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-04-01,234553.61985106778
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-07-01,238998.7444787108
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-10-01,242606.90710501885
Malaysia,MY,MYS,ASEAN,Consumption,IMF IFS via DBnomics,Q.MY.NCP_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2024-01-01,246589.64108960587
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-01-01,74404.71531938578
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-04-01,75257.08340697605
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-07-01,77010.76440053523
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2015-10-01,77772.36776972792
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-01-01,74461.92861142683
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-04-01,79822.16306219454
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-07-01,78465.25078009254
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2016-10-01,79381.04148178245
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-01-01,81554.91309944325
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-04-01,82938.7960127679
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-07-01,83640.11111851748
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2017-10-01,82892.26005468791
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-01-01,81735.85829765117
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-04-01,84352.56007397454
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-07-01,86017.45048963888
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2018-10-01,83408.37066697203
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-01-01,78936.30396959593
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-04-01,83852.52317863824
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-07-01,82825.09344733943
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2019-10-01,82840.01414138539
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-01-01,75438.60537326211
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-04-01,59536.4145480505
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-07-01,73410.57616307687
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2020-10-01,73118.00411887057
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-01-01,73115.37397984095
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-04-01,69391.02717350288
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-07-01,65618.0473204058
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2021-10-01,71043.60898716956
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-01-01,73253.23306583047
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-04-01,73413.65200476609
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-07-01,74267.96598497593
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2022-10-01,77323.57230226196
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-01-01,76818.33942725396
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-04-01,77481.23017611049
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-07-01,78041.39529218676
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2023-10-01,82243.12432438103
Malaysia,MY,MYS,ASEAN,Investment,IMF IFS via DBnomics,Q.MY.NFI_R_NSA_XDC,NSA,Periodic STL adjustment of source NSA series,2024-01-01,84203.91313137463
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1987-04-01,15038
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1987-07-01,15172
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1987-10-01,15372
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1988-01-01,15295
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1988-04-01,15301
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1988-07-01,15737
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1988-10-01,15769
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1989-01-01,15898
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1989-04-01,16345
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1989-07-01,15640
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1989-10-01,15580
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1990-01-01,15815
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1990-04-01,15859
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1990-07-01,15918
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1990-10-01,16185
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1991-01-01,15750
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1991-04-01,15516
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1991-07-01,15586
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1991-10-01,15526
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1992-01-01,15623
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1992-04-01,15554
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1992-07-01,15492
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1992-10-01,15741
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1993-01-01,15686
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1993-04-01,15901
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1993-07-01,16074
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1993-10-01,16235
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1994-01-01,16566
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1994-04-01,16892
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1994-07-01,17113
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1994-10-01,17364
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1995-01-01,17589
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1995-04-01,17569
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1995-07-01,17817
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1995-10-01,18008
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1996-01-01,18438
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1996-04-01,18620
New Zealand,NZ,NZL,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.NZ.NCP_R_SA_XDC,SA,Source seasonally adjusted,1996-07-01,18888
