date,country,iso2,group,component,cycle,yoy_growth,qoq_annualised
2012-04-01,United States,US,Comparator,Consumption,-0.36607063482703167,1.3703906362596996,0.7018987271464994
2012-07-01,United States,US,Comparator,Consumption,-0.6119556482419393,1.2691053085855941,0.8103305358233115
2012-10-01,United States,US,Comparator,Consumption,-0.686938657981184,1.4944743698984908,1.5909317101538534
2013-01-01,United States,US,Comparator,Consumption,-0.53562331879458,1.4238709788330084,2.5923229422083693
2013-04-01,United States,US,Comparator,Consumption,-0.7704357317567462,1.5337705720570582,1.1414971000426988
2013-07-01,United States,US,Comparator,Consumption,-0.9073516541790484,1.7369170632044018,1.6229165004126855
2013-10-01,United States,US,Comparator,Consumption,-0.5941756829185972,2.21601905961748,3.5073396958061664
2014-01-01,United States,US,Comparator,Consumption,-0.817713409213619,1.9270619064561956,1.4364943295632315
2014-04-01,United States,US,Comparator,Consumption,-0.4609836567674242,2.597698139599558,3.8240420326161484
2014-07-01,United States,US,Comparator,Consumption,-0.0904559874613433,3.175502906678851,3.9341355687298574
2014-10-01,United States,US,Comparator,Consumption,0.43175244806226837,3.444426013656887,4.583032123718311
2015-01-01,United States,US,Comparator,Consumption,0.5652365799635228,3.8496409014717514,3.0573538808226886
2015-04-01,United States,US,Comparator,Consumption,0.6159673931577594,3.5795515033637315,2.7436844401840688
2015-07-01,United States,US,Comparator,Consumption,0.6806792157264041,3.2976401776604547,2.80649026591675
2015-10-01,United States,US,Comparator,Consumption,0.45018272439011753,2.5577863144960133,1.623616671060546
2016-01-01,United States,US,Comparator,Consumption,0.5682150208935759,2.545565607728051,3.0084710537508386
2016-04-01,United States,US,Comparator,Consumption,0.432769545590507,2.354445553990736,1.9792042252348097
2016-07-01,United States,US,Comparator,Consumption,0.5007424594868914,2.346034888929971,2.7728476056736895
2016-10-01,United States,US,Comparator,Consumption,0.39572247224742285,2.4544440495564146,2.0572533135663207
2017-01-01,United States,US,Comparator,Consumption,0.5488024688824357,2.468248762729708,3.0636899064440115
2017-04-01,United States,US,Comparator,Consumption,0.43750247128184405,2.468161515922418,1.97885523800565
2017-07-01,United States,US,Comparator,Consumption,0.513785726690215,2.4504231684645106,2.70189421584206
2017-10-01,United States,US,Comparator,Consumption,1.0080830375083676,3.0230525442620504,4.34777081675648
2018-01-01,United States,US,Comparator,Consumption,1.1428797768201415,2.9786270146004767,2.885987787797717
2018-04-01,United States,US,Comparator,Consumption,1.0948849327965153,3.017903154326085,2.1359597969080824
2018-07-01,United States,US,Comparator,Consumption,0.9754955919245758,2.8022537095640843,1.8392964367940579
2018-10-01,United States,US,Comparator,Consumption,0.7083570837140037,2.027242978344468,1.2477278918780144
2019-01-01,United States,US,Comparator,Consumption,0.28446960767364216,1.464024126679142,0.6331123811364137
2019-04-01,United States,US,Comparator,Consumption,0.5450219125563384,1.779527926015767,3.3979749942545823
2019-07-01,United States,US,Comparator,Consumption,1.0742495138923265,2.448507309907555,4.5152139723612095
2019-10-01,United States,US,Comparator,Consumption,1.1136556173905414,2.790390994676173,2.6152626309524862
2020-01-01,United States,US,Comparator,Consumption,-1.22929213384285,0.9232789852426038,-6.835335656597863
2020-04-01,United States,US,Comparator,Consumption,-11.037880282350754,-9.075418136781721,-36.59681349384272
2020-07-01,United States,US,Comparator,Consumption,-3.1047946661531607,-1.5816819531282889,34.49015870697494
2020-10-01,United States,US,Comparator,Consumption,-2.420042589520604,-0.8333225158295932,5.608700380147269
2021-01-01,United States,US,Comparator,Consumption,-0.8989321977815246,3.1379729420141445,9.049846174777088
2021-04-01,United States,US,Comparator,Consumption,1.6396940515755285,15.585528499412327,13.193408735750012
2021-07-01,United States,US,Comparator,Consumption,1.6428005446636245,7.738080849413187,3.1003681069783795
2021-10-01,United States,US,Comparator,Consumption,1.9474631427265021,7.4197231104047745,4.335269424113619
2022-01-01,United States,US,Comparator,Consumption,1.4062729970432792,5.398331778875232,0.9642808486589161
2022-04-01,United States,US,Comparator,Consumption,1.2598305819009898,2.7360566775634254,2.544308330502787
2022-07-01,United States,US,Comparator,Consumption,0.8574728180992572,2.339417985365877,1.5138133381881858
2022-10-01,United States,US,Comparator,Consumption,0.38287370256667147,1.5589240675089044,1.213293752685729
2023-01-01,United States,US,Comparator,Consumption,0.8163866867185452,2.525756623841069,4.831611073987574
2023-04-01,United States,US,Comparator,Consumption,0.29272397590752747,2.1364689167402418,0.9871575020994783
2023-07-01,United States,US,Comparator,Consumption,0.15549249677158405,2.3874038044130685,2.517552888879493
2023-10-01,United States,US,Comparator,Consumption,0.24943967738204767,2.941103128741851,3.428091050000859
2024-01-01,United States,US,Comparator,Consumption,-0.033205699423357465,2.2104718941877266,1.9090861357710764
2024-04-01,United States,US,Comparator,Consumption,-0.09669696149372378,2.6574908443219414,2.7752333026363374
2024-07-01,United States,US,Comparator,Consumption,0.056883437413066895,2.9368858802802933,3.6351330327129006
2024-10-01,United States,US,Comparator,Consumption,0.2923629449091733,3.0689089150493842,3.9561831890772226
2025-01-01,United States,US,Comparator,Consumption,-0.3456280118150869,2.7060718557654795,0.45773789863545744
2025-04-01,United States,US,Comparator,Consumption,-0.7398727061522841,2.369981846710978,1.430873266418331
1975-01-01,United States,US,Comparator,GDP,-1.4724602038208543,NA,NA
1975-04-01,United States,US,Comparator,GDP,-1.8290402925497249,NA,2.8486237887065613
1975-07-01,United States,US,Comparator,GDP,-1.1993017549812328,NA,6.790217143386457
1975-10-01,United States,US,Comparator,GDP,-0.9260335094216022,NA,5.352401073600532
1976-01-01,United States,US,Comparator,GDP,0.23947458757898715,5.9723538944197685,8.898173571985524
1976-04-01,United States,US,Comparator,GDP,-0.07967430599085251,5.990895850473876,2.9227916129229925
1976-07-01,United States,US,Comparator,GDP,-0.5711757651015708,4.839256302388684,2.183658951045686
1976-10-01,United States,US,Comparator,GDP,-0.8728641864156738,4.221161312443655,2.880021113820419
1977-01-01,United States,US,Comparator,GDP,-0.6959339910973805,3.175870435404171,4.717010063827587
1977-04-01,United States,US,Comparator,GDP,0.24861521603558243,4.368478258670194,7.693222905987085
1977-07-01,United States,US,Comparator,GDP,1.0851576056407006,5.609667247714256,7.148414907221934
1977-10-01,United States,US,Comparator,GDP,0.1692552545034306,4.891651776780215,0.007959230084253477
1978-01-01,United States,US,Comparator,GDP,-0.39284022009681074,4.031730993464322,1.2773269305640156
1978-04-01,United States,US,Comparator,GDP,2.5578479546729294,5.9003857092204015,15.167841769011403
1978-07-01,United States,US,Comparator,GDP,2.7613937052499775,5.114009547238396,4.0029102592939125
1978-10-01,United States,US,Comparator,GDP,3.345808591950286,6.447189128920527,5.3406775568127784
1979-01-01,United States,US,Comparator,GDP,2.8215278884773447,6.30729289612475,0.7177419993809053
1979-04-01,United States,US,Comparator,GDP,2.2700554344524253,2.622018046909247,0.42674237214939126
1979-07-01,United States,US,Comparator,GDP,2.394274165006226,2.3613527013051083,2.9602488768773583
1979-10-01,United States,US,Comparator,GDP,2.0658159220991,1.2759163819692887,0.9989322794694999
1980-01-01,United States,US,Comparator,GDP,1.8331953868301696,1.4105582875973965,1.2563096218933367
1980-04-01,United States,US,Comparator,GDP,-0.7714170465357483,-0.7780852312857078,-8.327831703383026
1980-07-01,United States,US,Comparator,GDP,-1.397549241513122,-1.6370728852574956,-0.47570173900979285
1980-10-01,United States,US,Comparator,GDP,-0.04967500710763252,-0.039059157516874166,7.390987190431986
1981-01-01,United States,US,Comparator,GDP,1.3910164788963428,1.5873333711907023,7.7618797367236425
1981-04-01,United States,US,Comparator,GDP,0.14029049692873985,2.925458683337645,-2.9753304547952553
1981-07-01,United States,US,Comparator,GDP,0.8085925068776392,4.234772836816347,4.761554874905016
1981-10-01,United States,US,Comparator,GDP,-0.8324326257786938,1.291447057815276,-4.3823159255723
1982-01-01,United States,US,Comparator,GDP,-2.975747133146106,-2.2148603176898263,-6.263349765296766
1982-04-01,United States,US,Comparator,GDP,-3.1382692631007,-1.0158906512193866,1.8205482110865034
1982-07-01,United States,US,Comparator,GDP,-4.185401265260468,-2.5892787127514083,-1.5319973712230706
1982-10-01,United States,US,Comparator,GDP,-4.860333818022325,-1.4536962064831016,0.16001409950092693
1983-01-01,United States,US,Comparator,GDP,-4.3186070306021165,1.421321584045998,5.2367213968196324
1983-04-01,United States,US,Comparator,GDP,-2.887237979271361,3.216200985765738,9.000065817965464
1983-07-01,United States,US,Comparator,GDP,-1.7738186209592146,5.57843815925434,7.916951322731336
1983-10-01,United States,US,Comparator,GDP,-0.6162610392367387,7.603154461779482,8.258879309601497
1984-01-01,United States,US,Comparator,GDP,0.37810107353358074,8.229906311789037,7.743728796857852
1984-04-01,United States,US,Comparator,GDP,1.1224472629158075,7.692892878199764,6.852012083608372
1984-07-01,United States,US,Comparator,GDP,1.0931840104567514,6.673050589133922,3.8375821664679677
1984-10-01,United States,US,Comparator,GDP,0.9083294089893081,5.425753663918087,3.2696916087381567
1985-01-01,United States,US,Comparator,GDP,0.8624455365611615,4.454133792529724,3.8572493113044004
1985-04-01,United States,US,Comparator,GDP,0.7260853142250728,3.617753139054969,3.5064894697093507
1985-07-01,United States,US,Comparator,GDP,1.2306332910267315,4.174081274879526,6.062894709766198
1985-10-01,United States,US,Comparator,GDP,0.9661031376908734,4.097357555564152,2.962796731476658
1986-01-01,United States,US,Comparator,GDP,0.899607936728909,4.0624626690418,3.7176697652149926
1986-04-01,United States,US,Comparator,GDP,0.36506177201117446,3.6351235701797435,1.7971330742611258
1986-07-01,United States,US,Comparator,GDP,0.3476430072742913,3.0715230922186976,3.808492797922014
1986-10-01,United States,US,Comparator,GDP,-0.07067598671674657,2.8657833140348643,2.139837618741325
1987-01-01,United States,US,Comparator,GDP,-0.26682521741274845,2.6754726555745734,2.956427131373829
1987-04-01,United States,US,Comparator,GDP,-0.10985132724651396,3.2985939134904996,4.289618105924831
1987-07-01,United States,US,Comparator,GDP,-0.14004719518100234,3.209910347317546,3.4537585332302
1987-10-01,United States,US,Comparator,GDP,0.6925345868335695,4.377334675887923,6.809534933022832
1988-01-01,United States,US,Comparator,GDP,0.3642434180936398,4.153779181119788,2.0622051523012885
1988-04-01,United States,US,Comparator,GDP,0.8535273335649133,4.386848422191036,5.2218950702098255
1988-07-01,United States,US,Comparator,GDP,0.6507150648672484,4.1076683093610455,2.3370380819102365
1988-10-01,United States,US,Comparator,GDP,1.2173523471142433,3.7289435810331284,5.294636019711163
1989-01-01,United States,US,Comparator,GDP,1.502170369419107,4.224656664776205,4.045057487273596
1989-04-01,United States,US,Comparator,GDP,1.5662666190631533,3.679385661758161,3.040811058137649
1989-07-01,United States,US,Comparator,GDP,1.6373291642587158,3.8331297617682836,2.9520144819507266
1989-10-01,United States,US,Comparator,GDP,1.1941895313210844,2.706260071258626,0.7871572576725328
1990-01-01,United States,US,Comparator,GDP,1.6650473033992703,2.7819469333273616,4.347804935548538
1990-04-01,United States,US,Comparator,GDP,1.4311811833429031,2.384059035845354,1.4492594682096183
1990-07-01,United States,US,Comparator,GDP,0.9165085277651215,1.7126149375997102,0.2662380889681515
1990-10-01,United States,US,Comparator,GDP,-0.5702090412725123,0.6012495763256354,-3.6583041874237665
1991-01-01,United States,US,Comparator,GDP,-1.608729794147477,-0.9547405724122271,-1.8761556594029116
1991-04-01,United States,US,Comparator,GDP,-1.404961349437909,-0.5403902500583868,3.1066607576249794
1991-07-01,United States,US,Comparator,GDP,-1.482254116086379,-0.10286175287124166,2.016352077716732
1991-10-01,United States,US,Comparator,GDP,-1.728371149490736,1.159653121904114,1.391755311677656
1992-01-01,United States,US,Comparator,GDP,-1.1482248923526395,2.8188338555054315,4.760567275002359
1992-04-01,United States,US,Comparator,GDP,-0.6978777090148932,3.1206355044123057,4.313867353252476
1992-07-01,United States,US,Comparator,GDP,-0.3623279289068429,3.5998077659458616,3.9330411238509555
1992-10-01,United States,US,Comparator,GDP,0.00679360380702234,4.289322396422612,4.149813833584659
1993-01-01,United States,US,Comparator,GDP,-0.5161574534647646,3.265986994902903,0.6672256689235212
1993-04-01,United States,US,Comparator,GDP,-0.6476659803858476,2.7680030229868535,2.3219314655882783
1993-07-01,United States,US,Comparator,GDP,-0.906358896709614,2.2607609094206893,1.9040726695862986
1993-10-01,United States,US,Comparator,GDP,-0.3128865031310456,2.574291599074563,5.403936592200154
1994-01-01,United States,US,Comparator,GDP,-0.12703007717579806,3.3731685390600674,3.862733428865539
1994-04-01,United States,US,Comparator,GDP,0.41759282418868393,4.138769634052331,5.384335845557331
1994-07-01,United States,US,Comparator,GDP,0.17813876330924264,4.245632152740697,2.3315227443397646
1994-10-01,United States,US,Comparator,GDP,0.4744879623931912,4.033706191369468,4.556232746715239
1995-01-01,United States,US,Comparator,GDP,-0.03405274337683808,3.4221772470264256,1.4166176514933682
